identifier,permno/dscd,region
56439,30275J,intl
56440,30275U,intl
56441,30275V,intl
56442,30275W,intl
56443,30276K,intl
56445,30286R,intl
56446,30286T,intl
56447,30287T,intl
56450,30288V,intl
56451,30293J,intl
56452,30296U,intl
56453,30297K,intl
56454,30298L,intl
56455,30302F,intl
56456,30303M,intl
56457,30303N,intl
56458,30303R,intl
56459,30303T,intl
56460,30303U,intl
56462,30308P,intl
56463,30308Q,intl
56466,30312K,intl
56468,30313H,intl
56469,30313J,intl
56470,30315U,intl
56471,30326E,intl
56472,30326F,intl
56473,30341F,intl
56474,30342K,intl
56475,30342M,intl
56476,30342P,intl
56477,30342X,intl
56478,30343C,intl
56479,30343M,intl
56480,303474,intl
56481,303482,intl
56482,30348C,intl
56483,303499,intl
56484,30354J,intl
56485,30354P,intl
56487,30363L,intl
56488,30366K,intl
56491,30367K,intl
56492,30368P,intl
56493,30368U,intl
56494,30369U,intl
56495,30370F,intl
56496,30370N,intl
56497,30370P,intl
56498,30373T,intl
56499,30373U,intl
56500,30373V,intl
56501,30374D,intl
56502,30374K,intl
56503,30374L,intl
56504,30374P,intl
56505,30377R,intl
56506,30378N,intl
56507,30379K,intl
56511,30383U,intl
56512,30383X,intl
56513,30384C,intl
56514,30384D,intl
56515,30384F,intl
56516,30384H,intl
56517,30386Q,intl
56518,30389E,intl
56519,30394C,intl
56520,30394N,intl
56522,30398L,intl
56523,30398V,intl
56524,30399D,intl
56525,30399H,intl
56526,30401C,intl
56527,30401E,intl
56528,30401F,intl
56529,30401J,intl
56530,30401K,intl
56531,30402D,intl
56532,30402X,intl
56533,30403H,intl
56534,30403P,intl
56535,30403Q,intl
56536,30403R,intl
56537,30405N,intl
56538,30405Q,intl
56539,30405R,intl
56540,30405T,intl
56541,30405U,intl
56542,30407D,intl
56544,30408P,intl
56545,30409R,intl
56546,30409T,intl
56548,30409W,intl
56549,30410D,intl
56550,30411L,intl
56551,30411M,intl
56552,30413J,intl
56553,30413K,intl
56554,30413L,intl
56555,30413U,intl
56556,30416C,intl
56557,30416D,intl
56558,30416P,intl
56562,30417U,intl
56563,30417V,intl
56564,30418F,intl
56565,30418H,intl
56566,30418R,intl
56567,30418U,intl
56568,30421C,intl
56569,30421J,intl
56570,30421L,intl
56572,30426N,intl
56573,30428X,intl
56575,30434D,intl
56576,30434E,intl
56577,30434L,intl
56578,30436D,intl
56579,30437L,intl
56580,30437P,intl
56581,30438J,intl
56583,30443K,intl
56584,30444D,intl
56585,30445H,intl
56586,30445J,intl
56587,30445K,intl
56588,30445L,intl
56589,30445Q,intl
56590,30447L,intl
56591,30449V,intl
56592,30450C,intl
56596,30451M,intl
56597,30451N,intl
56598,30451P,intl
56599,30451R,intl
56600,30452C,intl
56601,30452T,intl
56602,30452X,intl
56603,30455M,intl
56604,30456H,intl
56605,30457N,intl
56607,30458D,intl
56608,30458E,intl
56609,30458F,intl
56610,30460J,intl
56611,30460K,intl
56612,30461C,intl
56613,30461E,intl
56615,30461Q,intl
56616,30462M,intl
56617,30462U,intl
56618,30463E,intl
56619,30463N,intl
56620,30464T,intl
56621,30465F,intl
56622,30465J,intl
56624,30467C,intl
56625,30467P,intl
56627,30472R,intl
56628,30473F,intl
56631,30476C,intl
56632,30476E,intl
56633,30476F,intl
56634,30476H,intl
56635,30476J,intl
56636,30476K,intl
56637,30476P,intl
56638,30477K,intl
56639,30477V,intl
56640,30478H,intl
56641,30478M,intl
56642,30478N,intl
56643,30478P,intl
56646,30479X,intl
56647,30480C,intl
56648,30480E,intl
56649,30480M,intl
56651,30481L,intl
56652,30481M,intl
56653,30481N,intl
56654,30481R,intl
56655,30481X,intl
56656,30482C,intl
56657,30483K,intl
56658,30483M,intl
56659,30483N,intl
56660,30483P,intl
56661,30485X,intl
56663,30486Q,intl
56664,30488F,intl
56665,30488T,intl
56666,30488U,intl
56667,30488W,intl
56668,30489D,intl
56669,30489H,intl
56670,30491P,intl
56671,30492C,intl
56672,30493U,intl
56673,30493X,intl
56675,30497J,intl
56676,30498K,intl
56678,30499R,intl
56680,307006,intl
56682,307012,intl
56683,307014,intl
56684,307020,intl
56685,307022,intl
56686,307027,intl
56687,307030,intl
56688,307032,intl
56689,307034,intl
56690,307035,intl
56691,307036,intl
56692,307037,intl
56693,307039,intl
56694,30703H,intl
56695,307041,intl
56696,307045,intl
56698,307059,intl
56699,307065,intl
56700,307074,intl
56701,307075,intl
56703,307077,intl
56705,307080,intl
56706,307081,intl
56707,307083,intl
56708,307086,intl
56709,30708P,intl
56710,307090,intl
56711,307092,intl
56713,307095,intl
56714,307096,intl
56715,30709U,intl
56716,30709V,intl
56717,30709W,intl
56718,307100,intl
56719,307101,intl
56720,307102,intl
56721,307103,intl
56722,307104,intl
56723,307105,intl
56724,30710K,intl
56725,30710P,intl
56726,30710U,intl
56727,30710V,intl
56728,30710X,intl
56729,307110,intl
56730,307111,intl
56731,307114,intl
56732,307120,intl
56733,307123,intl
56734,307124,intl
56735,307125,intl
56736,307127,intl
56737,307128,intl
56738,307129,intl
56739,307130,intl
56740,307133,intl
56741,307134,intl
56742,307135,intl
56743,307138,intl
56744,30713J,intl
56745,307140,intl
56746,307142,intl
56747,307143,intl
56748,307148,intl
56749,307149,intl
56750,307150,intl
56751,307151,intl
56752,307155,intl
56753,307158,intl
56754,307162,intl
56755,307164,intl
56756,307167,intl
56759,307171,intl
56760,307175,intl
56761,307177,intl
56762,307178,intl
56763,307179,intl
56768,30717H,intl
56769,30717L,intl
56770,30717N,intl
56771,307180,intl
56772,307181,intl
56773,307183,intl
56774,307184,intl
56775,307185,intl
56776,307186,intl
56777,307187,intl
56778,307188,intl
56779,307189,intl
56780,30718J,intl
56781,30718L,intl
56782,30718M,intl
56783,30718P,intl
56784,307190,intl
56785,307191,intl
56786,307196,intl
56787,307197,intl
56788,307198,intl
56789,307199,intl
56790,307200,intl
56791,307201,intl
56792,307203,intl
56793,307204,intl
56794,307210,intl
56795,307213,intl
56796,307215,intl
56797,307216,intl
56798,307219,intl
56799,307220,intl
56800,307221,intl
56801,307222,intl
56802,307223,intl
56803,307225,intl
56804,307229,intl
56807,307235,intl
56808,307240,intl
56810,307243,intl
56812,307250,intl
56813,307258,intl
56814,307259,intl
56815,30725D,intl
56818,30725T,intl
56819,30725U,intl
56820,30725W,intl
56821,307264,intl
56823,307268,intl
56824,30726E,intl
56825,30726F,intl
56826,30726H,intl
56827,30726K,intl
56828,30726M,intl
56829,30726N,intl
56830,30726P,intl
56831,30726Q,intl
56832,30726R,intl
56833,30726U,intl
56834,30726W,intl
56835,30726X,intl
56836,307274,intl
56837,30727J,intl
56838,307280,intl
56839,307282,intl
56840,307285,intl
56841,307287,intl
56843,30728M,intl
56845,307291,intl
56846,307296,intl
56847,307297,intl
56848,307298,intl
56849,307303,intl
56850,30730J,intl
56855,30730V,intl
56856,30730W,intl
56857,307312,intl
56858,307313,intl
56859,307314,intl
56861,307316,intl
56862,307318,intl
56863,307319,intl
56866,30731Q,intl
56867,30731R,intl
56868,307320,intl
56870,307331,intl
56871,307332,intl
56872,307334,intl
56873,307344,intl
56874,307345,intl
56875,307355,intl
56876,307364,intl
56877,307367,intl
56880,30739E,intl
56881,307406,intl
56882,307410,intl
56883,307411,intl
56884,307419,intl
56886,307421,intl
56888,307427,intl
56889,307428,intl
56890,30742J,intl
56891,30742M,intl
56892,30742Q,intl
56893,30742R,intl
56894,30742U,intl
56895,307434,intl
56896,307435,intl
56897,307437,intl
56898,307438,intl
56899,307439,intl
56900,30743C,intl
56901,30743D,intl
56902,30743P,intl
56903,307440,intl
56904,307456,intl
56905,307490,intl
56906,307492,intl
56907,307508,intl
56908,307510,intl
56909,307521,intl
56911,30752R,intl
56912,30752W,intl
56913,307532,intl
56914,30753E,intl
56915,30753X,intl
56916,307540,intl
56917,307548,intl
56918,30754D,intl
56919,30754E,intl
56920,30754F,intl
56921,30754M,intl
56922,30754N,intl
56923,307551,intl
56924,307555,intl
56925,30755C,intl
56926,30755R,intl
56927,307563,intl
56928,307565,intl
56929,307566,intl
56930,307569,intl
56931,30756P,intl
56932,307570,intl
56933,307572,intl
56934,30757U,intl
56935,307583,intl
56936,307590,intl
56937,307594,intl
56938,307609,intl
56939,307611,intl
56940,307614,intl
56941,307616,intl
56942,307617,intl
56943,307620,intl
56944,307621,intl
56945,307622,intl
56946,307624,intl
56947,307627,intl
56948,30762T,intl
56952,307631,intl
56953,307632,intl
56958,30763L,intl
56959,30763M,intl
56960,30763W,intl
56961,307640,intl
56962,307641,intl
56963,307643,intl
56964,307646,intl
56965,307647,intl
56966,307648,intl
56967,30764C,intl
56969,30764V,intl
56970,30764W,intl
56971,307655,intl
56972,307657,intl
56973,307660,intl
56976,307672,intl
56977,307673,intl
56978,30767Q,intl
56979,30767U,intl
56980,30767W,intl
56981,307685,intl
56982,307689,intl
56983,307690,intl
56984,307692,intl
56986,307695,intl
56987,307696,intl
56988,307697,intl
56989,307698,intl
56990,307699,intl
56991,30769M,intl
56992,307700,intl
56993,307701,intl
56994,307702,intl
56995,307704,intl
56997,307706,intl
56998,307708,intl
56999,30770X,intl
57000,307713,intl
57001,30772L,intl
57002,30772Q,intl
57003,307731,intl
57004,307735,intl
57005,30773C,intl
57010,307750,intl
57011,307751,intl
57012,307752,intl
57013,307753,intl
57014,307754,intl
57015,307756,intl
57016,307757,intl
57017,307758,intl
57018,307759,intl
57019,30775F,intl
57020,30775H,intl
57021,307761,intl
57022,307762,intl
57023,307769,intl
57024,307772,intl
57025,307774,intl
57026,307782,intl
57027,307786,intl
57028,307787,intl
57029,307794,intl
57030,30779W,intl
57031,307805,intl
57032,30780N,intl
57033,307812,intl
57034,307821,intl
57035,307825,intl
57036,307829,intl
57037,30783E,intl
57038,307850,intl
57039,307851,intl
57040,307852,intl
57042,30788V,intl
57043,30788X,intl
57044,307920,intl
57045,307921,intl
57046,307925,intl
57047,307932,intl
57048,307939,intl
57049,307940,intl
57050,307941,intl
57051,307942,intl
57052,307945,intl
57053,30794F,intl
57054,30794J,intl
57055,30794K,intl
57059,30795R,intl
57060,30796C,intl
57061,30796T,intl
57062,30797D,intl
57063,30797F,intl
57064,30797R,intl
57065,30800N,intl
57066,30802W,intl
57067,30803C,intl
57068,30803W,intl
57069,30803X,intl
57070,30804D,intl
57073,308059,intl
57074,308061,intl
57075,308098,intl
57076,30809N,intl
57077,308107,intl
57078,30810V,intl
57079,308112,intl
57080,30811F,intl
57081,30812C,intl
57082,308131,intl
57083,308136,intl
57084,30815D,intl
57085,30815E,intl
57086,30815F,intl
57087,30816M,intl
57088,30817F,intl
57089,30817R,intl
57090,30817U,intl
57091,30817V,intl
57092,30819V,intl
57093,30819W,intl
57094,30823F,intl
57095,308250,intl
57096,308251,intl
57097,30826F,intl
57098,308273,intl
57099,30827N,intl
57101,308283,intl
57102,30829L,intl
57103,30829M,intl
57105,30830J,intl
57106,30830K,intl
57107,30831J,intl
57108,30831K,intl
57109,30831L,intl
57110,30831M,intl
57111,30831N,intl
57112,30831U,intl
57113,30831W,intl
57114,308333,intl
57115,308335,intl
57116,308340,intl
57117,308341,intl
57118,308350,intl
57119,308356,intl
57120,308362,intl
57121,308364,intl
57122,308369,intl
57123,30836C,intl
57125,308378,intl
57127,308381,intl
57128,308387,intl
57129,30838N,intl
57131,30839C,intl
57132,30839K,intl
57133,308401,intl
57134,30840C,intl
57135,30840D,intl
57136,30840N,intl
57137,30840T,intl
57138,30840U,intl
57139,308411,intl
57140,30841K,intl
57141,308429,intl
57142,30842N,intl
57149,308444,intl
57150,30844C,intl
57151,308450,intl
57152,30845C,intl
57153,30845F,intl
57154,30845Q,intl
57155,308471,intl
57157,308504,intl
57158,30850M,intl
57159,30851C,intl
57160,30851E,intl
57161,30851H,intl
57162,30851N,intl
57163,30851P,intl
57164,30852J,intl
57165,30852R,intl
57166,30853L,intl
57167,308547,intl
57168,308549,intl
57169,308551,intl
57170,30855T,intl
57171,30855W,intl
57172,30855X,intl
57173,30856C,intl
57176,30857E,intl
57177,30857F,intl
57180,30857U,intl
57182,308583,intl
57183,308586,intl
57184,308587,intl
57185,308588,intl
57186,308589,intl
57190,308590,intl
57191,308598,intl
57192,308609,intl
57193,308611,intl
57194,308617,intl
57195,30861J,intl
57196,30862E,intl
57197,30862L,intl
57200,308638,intl
57201,30863P,intl
57202,308646,intl
57203,308647,intl
57204,308648,intl
57205,308649,intl
57206,30865K,intl
57207,30865R,intl
57208,30865X,intl
57209,308664,intl
57210,308665,intl
57211,30866C,intl
57212,30866H,intl
57213,30866J,intl
57214,30866L,intl
57215,30866M,intl
57216,30866R,intl
57217,30866T,intl
57218,30866V,intl
57219,30866X,intl
57220,308670,intl
57221,30867V,intl
57228,308696,intl
57229,308699,intl
57232,308701,intl
57233,308703,intl
57234,308707,intl
57235,308715,intl
57236,308716,intl
57237,308717,intl
57238,308718,intl
57239,30871L,intl
57240,30871R,intl
57241,308720,intl
57242,308721,intl
57243,308726,intl
57244,308728,intl
57245,30872Q,intl
57246,30872W,intl
57247,308730,intl
57248,308733,intl
57249,308734,intl
57250,308735,intl
57251,308738,intl
57252,308741,intl
57253,308744,intl
57254,308745,intl
57255,308747,intl
57256,308749,intl
57257,30874F,intl
57262,308759,intl
57263,30875P,intl
57264,308762,intl
57265,308765,intl
57266,30876P,intl
57267,30877H,intl
57268,30877L,intl
57269,30877N,intl
57270,308785,intl
57271,308786,intl
57272,308789,intl
57273,308791,intl
57274,308792,intl
57275,308793,intl
57278,30879M,intl
57279,30879P,intl
57280,30879X,intl
57281,30880C,intl
57282,308825,intl
57283,308851,intl
57284,308854,intl
57285,308856,intl
57286,30885P,intl
57287,30885Q,intl
57288,30885W,intl
57289,308860,intl
57290,308862,intl
57291,308863,intl
57292,308867,intl
57293,308869,intl
57296,308871,intl
57297,308872,intl
57298,308873,intl
57299,308874,intl
57300,308878,intl
57301,308879,intl
57302,308882,intl
57303,308884,intl
57304,308886,intl
57305,308888,intl
57306,308890,intl
57307,308891,intl
57308,308893,intl
57309,308895,intl
57310,308897,intl
57311,308903,intl
57312,30890F,intl
57314,308921,intl
57315,308923,intl
57316,308926,intl
57317,30892C,intl
57318,308930,intl
57319,308935,intl
57320,308938,intl
57321,308944,intl
57322,308946,intl
57323,308948,intl
57324,30894U,intl
57325,308951,intl
57326,308956,intl
57327,30895T,intl
57328,30895V,intl
57329,30895W,intl
57330,308969,intl
57331,308970,intl
57332,308975,intl
57333,308977,intl
57339,308982,intl
57341,30898X,intl
57343,308996,intl
57344,308998,intl
57345,30899M,intl
57346,309002,intl
57347,30900F,intl
57348,30900H,intl
57349,309018,intl
57350,30901L,intl
57351,30901M,intl
57353,309028,intl
57355,30902W,intl
57356,309035,intl
57357,309037,intl
57358,30903K,intl
57359,30903L,intl
57360,30903R,intl
57361,30903T,intl
57362,309041,intl
57363,309047,intl
57364,309048,intl
57365,309049,intl
57366,30904H,intl
57367,30904M,intl
57368,30904Q,intl
57369,309050,intl
57370,309056,intl
57371,309063,intl
57372,309064,intl
57373,309065,intl
57374,309066,intl
57375,309067,intl
57378,30906J,intl
57379,30906K,intl
57380,30906L,intl
57381,309083,intl
57382,30908M,intl
57383,30909U,intl
57384,309103,intl
57385,309104,intl
57386,30910E,intl
57388,309113,intl
57389,309114,intl
57390,309131,intl
57391,309133,intl
57396,309162,intl
57397,309164,intl
57398,309166,intl
57399,309167,intl
57400,309169,intl
57401,30916N,intl
57402,309170,intl
57403,309171,intl
57404,309172,intl
57405,309173,intl
57406,309174,intl
57407,309175,intl
57408,309176,intl
57409,309177,intl
57410,309178,intl
57411,30917T,intl
57412,309181,intl
57413,309182,intl
57414,309183,intl
57415,309184,intl
57416,309186,intl
57417,309187,intl
57418,309190,intl
57419,309191,intl
57420,309193,intl
57421,309194,intl
57422,309195,intl
57423,309196,intl
57424,309198,intl
57425,309202,intl
57426,309204,intl
57427,309206,intl
57428,309211,intl
57429,309213,intl
57432,30921N,intl
57433,30922C,intl
57434,30922W,intl
57435,30923H,intl
57436,30923J,intl
57437,30923L,intl
57438,30923M,intl
57439,30923N,intl
57440,30923Q,intl
57443,30925N,intl
57444,30925W,intl
57445,309269,intl
57446,30926D,intl
57447,30926V,intl
57448,309273,intl
57452,30928T,intl
57453,309297,intl
57454,309303,intl
57455,309306,intl
57456,309307,intl
57461,309317,intl
57462,309318,intl
57464,309334,intl
57465,309335,intl
57466,30933C,intl
57467,30933Q,intl
57468,309341,intl
57469,309349,intl
57470,30934D,intl
57471,30934F,intl
57472,30934H,intl
57474,309355,intl
57475,309363,intl
57476,30939T,intl
57477,30941K,intl
57478,30941L,intl
57481,30941W,intl
57482,30941X,intl
57483,30942C,intl
57485,30942V,intl
57486,30943C,intl
57487,30943D,intl
57488,30943K,intl
57489,30943Q,intl
57490,309449,intl
57491,30944E,intl
57494,309451,intl
57495,30945C,intl
57496,30945D,intl
57498,30946D,intl
57499,30946E,intl
57500,30946J,intl
57501,30946K,intl
57502,30946L,intl
57504,30946R,intl
57505,30947V,intl
57507,309645,intl
57510,309676,intl
57511,309679,intl
57512,30967E,intl
57513,30967F,intl
57515,30967X,intl
57516,309680,intl
57517,309686,intl
57518,30968C,intl
57519,30968D,intl
57520,30968E,intl
57522,30968H,intl
57523,30968K,intl
57524,30968L,intl
57525,30968M,intl
57526,309695,intl
57527,309704,intl
57528,309705,intl
57529,309706,intl
57530,309709,intl
57532,309716,intl
57533,309717,intl
